chat_message,label
그.냥 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아니 레버리지 난 증거금 500만원이면 거래되던대?뭘 규제한거여?,6
조합차이,6
그만 좀 내려라 전기 ㅠㅠㅠㅠㅠㅠㅠ 아놔 ㅠㅠ,3
명보형 제발 그만해줘 제발,5
개미투심 박살났어....ㅠ,3
슈카를 정책실장으로 임명해라 이 머저리 죄명아,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
여기 새해대기방맵이네,6
사린마ㅠㅠ,3
픽포드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
깨끗한 채팅합시다 경상도 일베충 사투리 자제 부탁드려요,6
칸에 숨어,6
광탈각이누..,3
웃참대회,6
와마,6
파울파울침,6
그런거 같아요,6
닉스 컨콜만 제대로 했어도 ㅠㅠ,3
ㅈ댓다,5
이러다가 강원랜드 망한다고 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3
선수들 호흡 안맞아 전술도 없어 뭐하는거?,4
비상ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,5
입 앙다문거 보소,6
체크포인트도 없어,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ?,0
먹고 살자고 하는건데 ㅠㅠ,3
와씹,1
반도체 억까 개심하긴하지?,2
진짜.. 단타 무섭네 ㄷㄷ,5
엄청 기다렷어요 불안해서요,5
전술이 있어야 뭐를 하지,4
내일까지 떨어질듯,6
화났따,6
제발 살려줘,5
끝나썩..,6
차트 살벌하네 아직도 사야할지 말아야할지 ㄷㄷ,5
아니 세트피스를 뭐 이리 못 막아 ㅗㅗㅗㅗㅗ,6
바로 앞이다 ㅋㅋㅋㅋㅋㅋㅋ,0
ㅈ됐다,5
2대빵 가즈아,6
진지 잡쉈냐~~,6
ㅋㅋ,0
오 노래잘함.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
헛,6
홍명보 제거,2
저런,3
홀랑~~~~!!!!,6
직스 갔다 망했다,6
ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
사린마ㅠㅠ,3
슈형 오니깐 그래도 오르네?,6
케인 헐리우드액션,6
하닉은 컨콜때 말하는거 봐선 떨어지는게 맞아,6
뭐이씨 속으면 안됨? ㅠㅠ,3
저각도에서?,1
정몽규 나가!!!!,4
형 배팅자리긴해,6
돈 복사 버그 ㄷㄷ,1
계단식 인버스 영농 인가요? ㅋ ㅋㅋㅋ,6
잠좀 잣나요?,6
꼽기견;;;;;;;;,4
노 골임,6
이강인 진짜 개잘하네,6
뻥글은 절대 우승못한다,6
하닉 그래도 19층 다시 갔네여,6
우린 힘이 하나도 없ㄷ어 ㅠㅠ,3
아니 님들 뭘 얘기하는지 알잖아,2
???????????????????????,1
쳐 안뛰나 한궈놈들,2
수제여,6
슈황 시작하고나서 맨날 떨어지는거같은데...,5
흥민이 요즘 골 못넣는데 ㅠㅠ  오현규 가자,3
키 차이가 많이 난다....,3
줴줴이야~~,6
레버리지,6
형 살려줘~~~,5
에라이!!!!!,2
나라 망했음,6
표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
삼성전기 보세요,6
수비 멀뚱멀뚱 뭐하냐,1
ㅜㅜㅜㅜ,3
ㅋㅋㅋㅋㅋ 누구보다 빠른 쫄튀,0
슈카는 유명한 고점판독기임!!!!!!!!!,6
소리 인식한다 이거 개빡이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
오리온 살까요?,6
브익,6
이시간에?,6
노 반칙,6
인버스도 국장이다! 인버스 가즈아!!,0
ㅋㄱㄱㄱㅋㄱㅋ,6
오늘 찐바닥이다!,6
희망은 있는거냐고,6
졈마 왜  저러고 있음ㅋㅋㅋㅋㅋ,1
해설이라고 하냐,4
인버스가 정답이었나,6
ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
오늘도 조졌다리,5
맞다이 ㄱㄱ,6
인버스도 국장이다. 가즈아!!!!!!!!!!!!!!!!\,0
절대 사면 안됨!!!,6
대ㅡㅡㅡㅡㅡㅡ박,0
우리가 먼저 알았는데 유튭이 해냈다. ㅋㅋ,6
살려줘 ~~~~~~~~~,5
시발 홍명보,4
개웃기게 생겼네,0
개미 몰살,6
소리 무습네,5
제발~,6
몽규 나오자마자 골먹힘,4
이게 주식이냐,1
하..........................,5
과자 먹지먹고 끼니 챙겨먹으란 소리임 ㅋㅋㅋ,6
가불기 ㄷㄷㄷㄷㄷ,1
개미들 겁나 팔아재낌..또 외인이...,2
ㄹㅇㅋㅋㅋㅋ,0
살 것 같은 콧구멍인데,6
홍명보 ㅠ.ㅠ,4
의자 어디갔어,6
/조졌다,5
비코 냐 ㅋㅋㅋ,6
일베 무새들 쳐내라 좀... 챗창 관리 안함?,2
수비 ㅅㅂ ㅋㅋㅋㅋㅋ,1
니들이 서브라고 ㅋㅋ,6
"몽규 화면에, 뜨자마자 먹히냐ㅋㅋ",6
홍명보 나가,4
저게 반칙 아니야 ???,1
애는 착해,6
니들은 그냥 져라 ㅋㅋ,2
가썩.......,6
뭔가 밖에 있다,6
원래 이런말만해요,6
형 분봉 지금이야!!!!!!!!!!!!!!!,1
불안한데.. 구름대 머리 맞고 내려왔는데,5
똥칸 문을 싹다 열어놔 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
다라이 살발하노,5
조용히해,6
하아...,2
닥쳐 시바,2
영도는 ㅠㅠ,3
단타를 어케 .. 와.. 못해 ㅠㅠ,5
짜증나,2
아니 님들 뭘 얘기하는지 알잖아,2
일본이라는동네 ㄷㄷ,6
단타를 어케 .. 와.. 못해 ㅠㅠ,5
지금 왔는데 테니스공 색 크로마키가 있네요. 자숙하기 전인가요 자숙한 후인가요?,6
체코 이제 잠군다,6
불쌍맨 ㅠ,3
/감독제거,6
삼성전기 ㅠㅠ,3
맛있긴해,6
짜증난다 ㅅㅂ,2
좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져. 좆명보 꺼져.,4
구버지....,3
복리로 먹는거니까 더 커요,6
삼전기 진입,6
주식잃으니 본성이 나오는겁니다 본성테스트,6
아니 님들 뭘 얘기하는지 알잖아,2
스트레스 받게하네 진짜,2
붕어싸만코 ㅋㅋㅋㅋㅋ,6
위인케인,6
선수들 호흡 안맞아 전술도 없어 뭐하는거?,4
SEX 야~호,0
정면으로 오는데 못쳐내노 김승규 ㅅㅂㄻ,4
일왜하노,6
슈카님 진짜 이 변동성이 레버와 관련있나요?,6
"""싸워""",6
정신체리,6
앗싸! 한국 축구 망했다!!!나이스!!!!,3
각 나왔다 2대1 한국승리각 나왔다 2대1 한국승리각 나왔다 2대1 한국승리각 나왔다 2대1 한국승리,6
와 다라이 ㅅㅂ,1
윤상!,6
진작에 일어나지 왜 누워있어,6
뭐라도 먹어야지 ㅋㅋㅋ,6
mts가 강원랜드지,6
차트가 산넘어 산이다 ㅜㅜ,3
상한가 ㅋㅋㅋ,6
ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
참 쉽죠잉~,6
이기혁 또 놓치냐...,3
살랑 ㅡ 살랑 ㅡ,6
예에~,6
손절 ㄱㄱㄱㄱㄱㄱㄱㄱ,6
이 형이 이시간에 계속 키게 만드는 이사태,6
진심이네 이건 ㅋㅋㅋ,6
자기위로하지말고 정신차리자,2
삼성전기 말이 되나요?? ㅠㅠ ㄷㄷㄷㄷㄷ,3
살려줘~~~,5
골 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
거기서 불붙여서 3개 준다는 듯,6
아니 수비 안 하냐고,2
슈카 저가매수 했네,6
진지잡쉈냐~~,6
라이터 편의점 가서 사요,6
네,6
세트피스는 저쪽이 더 잘 준비했네 ㅋㅋㅋ,2
개잘찼농 ㄷㄷ,1
각 나왔다 2대1 한국 승리,6
아무도 모름,6
크로슛인가,6
살려줘요ㅠ,5
찌,6
이게 무슨 계단식 하락임 절벽식 하락이지ㅜㅜ,3
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
와 소리 ㅅㅂ;,5
븅신들,4
진짜.. 단타 무섭네 ㄷㄷ,5
유튜브 야호 ~~~~~~,6
아 씨바 저걸 못 막네,4
설레는 반존대 ㄷㄷ,1
틱띠기 어게인,6
힘들었다구여ㅠ,3
소원의 별좀 해라 진석아,6
현직일본인 ㅋㅋ,6
머리 미세요는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
나오래,6
홍명보 구속~~,4
파울 가능성 있어,6
차트가 무슨 작전주 차트냐고.......,1
코인도박장으로 소문난 코스피 ㅋㅋ 이유도 없이 오르락내리락,6
盧의 의지가 들어간 盧르웨이가 질수가 없다노,6
그럼 곱버스 사면 되나요?,6
가썩...,6
홀란두 ㄷㄷ,6
1인 가족 기업,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
넣을 떄 넣었어야지 어휴,2
홍명보차이,6
ㅈㅈㅈ,6
노르웨이 일베다 쳐내,2
오너 도란이 했다,6
진짜 개빡,2
개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
지금인가요!?,6
의자가 떠다녀,6
버그 ㄷㄷ,1
시발 너무해,3
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
190여성은 뭐야,6
쌈아 스모크 머스타드 추가했냐,6
카에데양,6
루!!,6
이게뭐냐고ㅡㅡ,2
여기서 더 빠진다고?,1
전기 어뜩해,5
열지마 ㅠㅠ,3
진격거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
와 이걸막네,1
이제 꽁꽁 잠그기 들어갑니다 1패 달성,6
{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:},6
어쩔건데 인데,6
히힉...,5
케인 나빠다,3
훌리건들한테 총맞는다,6
....,3
....,3
ㄷㄱㅈ!,6
ㅋㅋ접어라 그냥,2
조심해!!!!,5
하닉이 물어요,6
또 탑정글이다,2
명보 나가 죽어,4
누가막노,6
잘가라 땅명보 잘가라 ㅈ몽규,4
야스나 해야지 ㅋㅋ,6
거기랑은 다르지ㅋㅋㅋ,6
삼성전자 분석 좀 해주세요 그냥 둬도 될까여,6
무빙 토나온다,4
반도체 억까 개심하긴하지?,2
곰곰이 나가,6
몽규 잡히자마자 ㅣ발,2
박살나는 중,3
아 줴줴이야~ 아 줴줴이야~ 아 줴줴이야~ 아 줴줴이야~아 줴줴이야~ 아 줴줴이야~,6
술 ㅋㅋ,6
시조 거인 개빡쳤다 ㅋㅋㅋㅋㅋㅋㅋㅋ,6
석재형 지금이야?,6
엄살 ㄴㄴ,6
기여운데,6
뒤에 2명 멍때리노,2
ㅈㄴ 야무지게 들어갔노,6
으악,4
애니비아나 쳐물지,2
그 윤상이?,6
인버스도 국장이다. 가즈아!!!!!!!!!!!!!!!!\,0
그냥 개 처웃기노? ㅋㅋㅋ,4
진짜 홍명보 쳐 나가라,4
베인은 555부터다,6
볼.뒤로.돌릴때부터 불안하더니.ㅋㅋㅋ,5
손흥ㅇ민 ㅈㄴ 못하네,4
개고수,6
세트피스는 저쪽이 더 잘 준비했네 ㅋㅋㅋ,2
삼전기 한 번만 봐줘요 ㅠㅜ,3
왜그만둬,6
챗지피티 아니야?,6
ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
뭐이리크냐,6
지금이니 지금이니 지금이니,6
ㅈㄴ웃기네 ㅋㅋ,0
살려줘요!!!,5
몬스타보루,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
한강물 따뜻해요?,2
엥?...,1
ㅈㄴ놀났네ㅋㅋ,1
/1골 삭제,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 붕어다 붕어,6
멘탈털리고,3
시발,1
/조졌다,5
살려줘 제발 ㅠㅠ,5
인제 다 파악 했는데,6
ㅋㅋㅋㅋㅋ 두가자,0
이거 빨린다고,6
삼성전기 살려주세요,5
시조의 거인,6
굳이요?,6
다들 힘든데 슈카형 긁지마요 많이 잃고 피곤한데도 이렇게 방송해주시러 왔는데 ㅠㅠ,3
삼전덕에,6
접자..,3
홍명보 씨발럼아,4
이태석은 전진도 못하네ㅋㅋ,6
개못하네,2
그 누구의 계좌에서 울고 있나요 ㅠㅠ,3
헉헉헉헉,1
조졌네,5
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
티원 다운 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
도란이 아니라 오너.....,3
비상!!,5
나어떻게해..,5
와 아리가땡스 첨 들어봄 ㅋㅋ,6
영약,6
그러니까요,6
멘하라도 아니고...,1
일본에 삼계탕 사발면도 팔아,6
형 어제 롱이라매요 ㅜㅜ,3
뭐가온다,5
안녕하세요~,6
역시,6
또 꺾인다~~~~~~~~,2
진심 스레기전술이네,4
외노자와 함께,6
야호{:d_94:}{:d_94:},0
시간이 애매하네요ㅠㅠㅠ,3
매수해야하나요?,6
니 도준이가,6
뭐이씨 속으면 안됨? ㅠㅠ,3
아직 한발남았다,6
분석하면 할수록 끔찍하지 형,6
노르웽 지리노 ㅋㅋ,1
뭐이씨 속으면 안됨? ㅠㅠ,3
야야 국대팀 빼고 광교고 축구 1짱 배규영 넣어라~~,6
장난하냐 ㅋ,4
정몽규보여주자마자 골쳐먹혔네 에휴 짐싸라 그냥,4
ㅂㄱㅋㅋㅋㅋㅋㅋㅋ,0
누구떄문에 이런 일들이 발생하고 있는 걸까?,6
띵보야 짐싸라..ㅋ,4
ㅅㅅㅅㅅㅅ,0
이쁜데?,6
근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?...,6
그거 샀습니다,6
흥민아 몇개말아먹어 ㅠㅠㅠ,3
슈카님 하닉270까진 언제올까요? ㅠㅜㅜㅜㅜㅜㅜㅜㅜ,5
하.. 이게 뭐라고 ㅠㅠ,5
흑흑,3
"삼성전자 5만원, 하이닉스 15만원 가즈아",6
ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
여자는 주거버리렴 ㅎㅎ,6
오옹 나이스,0
콘사 잘못이지 왜 수비 안함,6
너무했썩,3
황 자를 아무대나 붙일수 있나??,6
여긴 또머여,1
찝찝...,5
무적존 타이슨,6
엄청 기다렷어요 불안해서요,5
연초피게요?,6
ㅌㅌㅌㅋㅌㅌㅌㅌㅌㅌㅌㅋㅌㅌㅋㅋㅋ,0
저거 크로스임 ㅋㅋㅋ,6
개방적인거 보단 낫다고 봄,6
뭘 예민하게봐,6
이재성 쟤는 쫌 안보였음좋겠다 존나 못하네,6
복리라 80넘어요,6
온다,5
물염색이뭐여,6
조졌네...,5
홀란드 한방무서움,6
오ㅓ?,1
대한ㅁ;ㄴ구 개병신년들아ㅜ,4
골 취소요,6
작전세력 아니면 저거 우에 먹냐,6
쌈아 1페이지 글좀봐다오,6
남고냄새나용 ㅠㅠ,3
찝,5
나이사~~~~~~~~~,0
반말이다데스,6
텡크로 밀어버리노!!!!!!! 스타벅스 가야지!!!!!!!,2
ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
홀란아 파워헤딩해야지,6
시민권,6
삼성전기봐바ㅗ요,6
반도체만 좋아요 했던게 엊그제 같은데,6
진짜 ㅈㄴ 못하네,2
개판이네,4
온다온다,6
박살나는중,2
버그아니야? ㅋㅋㅋㅋㅋㅋ,0
또속아?,6
오늘도 조졌다리,5
하... 내일 모르겠다,5
조졎죵,5
VAR 보겠지?,6
살벌하다 sk ee,5
ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
꼽순내를 모르는 애들 불쌍하다 ㅇㅇ,6
ㅈㄴ답답네,2
갸쩌노,1
ㅇ0ㅇ,6
ㅇㄴㅎㅅㅇ~,6
ㅋㅋㅋㅋㅋ 누구보다 빠른 쫄튀,0
이 타이밍에,6
오히려 좋아 월드컵 포기해,6
교체좀해라 제발,2
머리 밀면 ㅋㅋㅋㅋㅋㅋㅋㅋ,6
롤로코스터행,6
얏따!,6
미친 원더골,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
안좋아 ㅇ나좋아,6
/16강 제거,6
애미뒤졌나,2
딱 100까지만 가자. 평단가 120으로 내려버리게,6
와 씹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
슈카 혀 날름 날름 입맛 다시는거 귀엽네,6
나가라 정몽규 홍명보,2
"명보 하 ,,,",2
오 그래도 슈카님이 치어리딩방 키니까 좀 올라간다 영차,6
단타대회 열렸으~~~,6
저거 숏쳤는데 1시간만에 15%찍히는거보고 경악함,6
ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ 믿었다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
오 노래잘함.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
같은패턴,6
거꾸로 잡으면?,6
어두워서 못보나,6
머리 아프다 ㅋㅋ,4
이게 무슨 계단식 하락임 절벽식 하락이지ㅜㅜ,3
결론알려줘요,6
픽포드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
vat 볼거같은데,6
숨어야하나본데,6
니들은 그냥 져라 ㅋㅋ,2
슈카님 머리 mz 하게 깎으셨네요,6
머하노,6
차트 살발하네,6
아빠 살려줘,5
융룸운,6
ㅈ버그 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
취금이니~? ㅋㅋ,6
지린다ㄷㄷ,1
삼전기 ls일렉트릭 살려주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3
영도알포스 ㄱㄱㄱㄱㄱㄱ,6
재는,6
채팅제거 시바롬들아 그만해라 좀,2
그만 좀 누워라,6
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
하닉이 문제네,6
ㄷㄷㄷㄷ,1
지금 들어왔는데 진엔딩 보기 전인가요 본 후인가요?,6
골키퍼 아웃,4
월클이네,6
뭉서워요 ㄷㄷㄷ,5
시조의거인 ㄷㄷ,6
노르웨이 개 미쳤다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
범위기 쓰라고 이생퀴야,6
진짜 이승우를 왜 안데리고 가는건지..,4
국적이요 국적,6
아오;;;;;;;;;;;;;,2
손흥민 백승호좀 쳐 빼라,4
정몽규 나가!!!!,4
수이,6
ㄹㅇ 초딩이냐,6
기괴하다,4
평단가를 19000원에서 물타기 해서 14000원까지 내렸당..ㅎ,6
/경우의수/경우의수,6
노파울이지 저건,6
버그 뭐야,6
쪼끔만올려줘 제발 ㅠㅜ,3
거긴 수직 하강,6
ㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0
닉스 너무 쌈 ㅠ,3
힘들다,3
와 ㅋㅋ,0
아오 꼽샘,4
{:koKogun:}{:d_126:},6
홍명보 씨발럼아,4
저걸 놓치다니,3
채팅 ㄱㄱㄱㄴㄱ,6
안해줫자나요,6
외인들 7천이하엔 잘안팔던뎀,6
힝 속았지,6
내 손 안의 강원랜드,6
저 진짜 환불해야하는데 어디가야하죠?,6
하남자 말고 상남자처럼,6
그땐 내돈아니니까!,6
형 웃겨? 형 웃겨? 형 웃겨? 형 웃겨? 형 웃겨? 형 웃겨?,2
바로 앞이다 ㅋㅋㅋㅋㅋㅋㅋ,0
키갈하냐 머냐,6
이게 뭐야,1
밥 배터지게 먹고옴,6
ㅋㅋㅋㅋ,0
니니 괜찮냨ㅋㅋㅋㅋㅋㅋㅋ,6
엄청 기다렷어요 불안해서요,5
손흥민 빼라,4
메챠쿠챠 ㄷㄷ,6
진짜 엊그제 태어났네;,6
월클놈,6
케인 끝났네 ㅋㅋㅋㅋㅋ,6
먼닉,6
갑자기 보기싫네,4
삼성전기 살려주세요ㅜㅜ,5
가그린,6
어디가 과감?,6
그.냥 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
명봉야 나가라,4
티원 폼이 안좋네..,3
쉽게 돈버는법,6
케엄살 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
슈사장님 살려주세여,5
밴하는데 어떡하나요 ㅠㅠㅠㅠㅠ,5
가둬놓고는 왜 안패냐고,2
가자ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,6
영원히 비와이,6
ㄷ재표님 ㅋㅋㅋㅋ,0
나이스 졋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
노르웨이 일내나,6
진짜 이승우를 왜 안데리고 가는건지..,4
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아 아빠잇슈 ㄷㄷㄷㄷㄷㄷ,6
🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿🇨🇿,6
수비 5명 벙찌고 있노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
와 미 친,0
개미무덤..,6
ㅈㄴ멋잇다,0
안락함의 편안함,6
비상비상,5
어질어질하다,6
그럼 바로 밴이잖아요 ㅠㅠ,5
대박이네,1
맨날 뒤로만 ㅉㅉ,4
일어나라 케인 머하노,6
스~파~,6
ㅈ망,3
1인이라,6
크르르릉,6
07케인 헉,1
살걸...,3
코루가면되나요?,6
딱,6
EK 야 호,6
비상비상,5
호~,6
푸스카스급 나왔다 ㄷㄷㄷㄷ,1
진짜 이승우를 왜 안데리고 가는건지..,4
불안한데.. 구름대 머리 맞고 내려왔는데,5
김연경도 190은 아니다ㅋㅋㅋ,6
케인 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
ㅈㄴ재밌네,6
미쳤네 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
니니 출근은 하나요?,6
크로슛,6
그냥 죽이고 지하실의 주인이된거니 해피엔딩 아닐까요,6
파울 아니래,6
{:d_49:}{:d_49:}{:d_49:},6
비사아아앙~~~~~,5
ㄹㅇㅋㅋ,0
아우 ㅠㅠ,3
좀비돼썩 ㅠㅠ,3
ㅅㅂㅋㅋㅋㅋㅋ,1
이게 과감한거야?,6
한본어 ㅈㄴ 웃기네,6
(24/25) 슈형 오면 ㄱ,6
/cpx;dw[rk,6
살려주세요,5
하아...,2
어?,6
조현우 엿으면 막앗다 ...,3
다라이 살발하노,5
전술따윈 없어,6
그럼 바로 밴이잖아요 ㅠㅠ,5
질질 끌지말고,2
잼데믹입니다 피하세요,6
혼자 넘어진거 아님?,6
피건피곤,6
또 속냐 슈카야,6
아 이거 똥싸다끊은거같이 ㅋㅋ,4
토론회 보다가 도저히 못보겠어서 왔습니다 ㅋㅋㅋ어휴,4
환불해줘~,4
장투는 진짜 답이없네 ㅋㅋ,2
3ㄷㄷㄷㄷㄷ,1
형.. 오늘은 진짜 힘들다,3
이러다가 강원랜드 망한다고 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3
환불해줘~,4
민석제거,6
어....,1
하아...,2
하이닉스 시총에 저렇게 움직이다니 ㅋㅋ,6
슛 개지린다,1
가둬놓고는 왜 안패냐고,2
바쁘시다더니 오늘도 방송 하시네요??,6
홍명보가 홍명보했다,4
아니 너무 무서워,5
나어떻게해..,5
홍명보 나가,4
오른다,6
진짜 홍명보 쳐 나가라,4
토론회 보다가 도저히 못보겠어서 왔습니다 ㅋㅋㅋ어휴,4
도란 스발,2
와 무섭,5
???????????????????????,1
슈카 공대장 탈출 ????????????,6
아직 덜물렸구나,6
어차피 망한거 더 망치고 욕이나 실컷 먹어라!!!!!!,2
????????,6
삼전기 한 번만 봐줘요 ㅠㅜ,3
눈업썩????,6
개처안일하네,2
살려줘요!!!,5
저점목격자,6
그만 누워라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4
중계권 아까운 jtbc 네이버면 개추 ㅋㅋㅋㅋ,6
그냥 한번 더 빼죠? ㅋㅋ,6
애니비아나 쳐물지,2
홍명보 경질,4
아 그러네?,6
진짜 개몬하넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4
벅 재 박,6
{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:},6
미루지마새옷,6
찝찝...,5
캐비넷발견,6
